月份,取值类型,科目编码,科目名称,公司名称,币种,商品大类,平台,行政组织,业务时间,借方发生额,贷方发生额,摘要,凭证号,制单人,来源类型
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-31 00:00:00,-0.01,,调整自营卡密成本尾差&调整成本+9000152+6%,02230,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-0.06,,调整自营卡密成本尾差&调整成本+9000152+6%,02230,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,2.24,,调整自营卡密成本尾差&调整成本+9000152+6%,02230,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-31 00:00:00,-43537.07,,调整TOB平台总额直充消耗商品大类错误&调整成本+北京易行出行旅游有限公司,02232,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,43537.07,,调整TOB平台总额直充消耗商品大类错误&调整成本+北京易行出行旅游有限公司,02232,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,90.57,,调整卡密出库税率错误（福建福禄-福建福旅兑换券）&调整成本+福建福禄网络科技有限公司,02296,,手工凭证
202601,核算取值,6401.01.07,主营业务成本_销售成本_销售成本-1%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-95.05,,调整卡密出库税率错误（福建福禄-福建福旅兑换券）&调整成本+福建福禄网络科技有限公司,02296,,手工凭证
202601,核算取值,6401.01.05,主营业务成本_销售成本_销售成本-3%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,937.87,,调整新沂福之禄至直充出库税率错误（售后订单）&调整成本+新沂福之禄至信息技术有限公司,02298,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-911.32,,调整新沂福之禄至直充出库税率错误（售后订单）&调整成本+新沂福之禄至信息技术有限公司,02298,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,-988.68,1月TOB新平台手工加款-业务测试款（后期不退回）63300494 &调整收入+重庆华源智禾科技有限公司,02300,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,1.17,,调整发票尾差,02305,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-0.3,,调整发票尾差,02305,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-0.01,,调整发票尾差,02305,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,卡券,天猫+福禄网络旗舰店,,'2026-01-31 00:00:00,,-31.7,调整美西西售后订单跨年未洗进合单,02307,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,卡券,天猫+福禄网络旗舰店,,'2026-01-31 00:00:00,,31.25,调整美西西售后订单跨年未洗进合单,02307,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-31 00:00:00,,69.72,商户对账尾差调整&调整收入+易方达基金管理有限公司,02428,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-31 00:00:00,,15.95,商户对账尾差调整&调整收入+昆明道至传媒有限公司,02428,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,,1.72,调整关联往来余额小额差异&调整收入+武汉福禄网络科技有限公司,02561,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,5.83,,充值平台+销售订单自营-卡密,02562,,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,5.89,充值平台+销售订单自营-卡密,02562,,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,15231.32,,充值平台+销售订单自营-直充,02562,,其它系统引入
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,,1130.66,充值平台+寄售订单服务-卡密,02562,,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,18904.98,充值平台+销售订单自营-直充,02562,,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,83.21,,充值平台+销售订单自营-直充,02563,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,78.59,充值平台+销售订单自营-直充,02563,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,1513.53,充值平台+销售订单自营-卡密,02567,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,50.57,充值平台+销售订单自营-直充,02567,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,146.46,,充值平台+销售订单自营-卡密,02567,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,1495.61,,充值平台+销售订单自营-卡密,02567,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,,113.72,充值平台+销售订单自营-直充,02567,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,,146.46,充值平台+销售订单自营-卡密,02567,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,112.61,,充值平台+销售订单自营-直充,02567,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,42.94,,充值平台+销售订单自营-直充,02567,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,139511.6,,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,140990.66,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏福禄网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,49.43,充值平台+寄售订单服务-直充,02568,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,,30236.24,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,14762.26,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,29976.79,,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏福禄网络科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,14300.94,,充值平台+销售订单自营-直充,02568,预设用户,其它系统引入
202601,核算取值,6401.02.07,主营业务成本_直接服务费_平台服务费,西藏福禄网络科技有限公司,人民币,,,业务发展中心（武汉）本部,'2026-01-31 00:00:00,65125.0,,调整平台服务成本&调整成本+武汉福禄数云网络科技有限公司,02582,,手工凭证
202601,核算取值,6401.06.07,主营业务成本_技术服务成本 _平台服务成本,西藏福禄网络科技有限公司,人民币,卡券,,,'2026-01-31 00:00:00,-65125.0,,调整平台服务成本&调整成本+武汉福禄数云网络科技有限公司,02582,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,西藏福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,4.06,,计提租赁合同印花税&调整费用+0%,02585,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,西藏福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,131480.67,,计提技术合同印花税&调整费用+0%,02585,,手工凭证
202601,核算取值,6801.01,所得税_计提所得税,西藏福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,898298.16,,计提01月企业所得税&调整费用+0%,02587,,其它系统引入
202601,核算取值,6301.03,营业外收入_其它,西藏葫芦娃网络科技有限公司,人民币,,,,'2026-01-01 00:00:00,,2502.0,确认202512月薪资,00029,预设用户
202601,核算取值,6711.03,营业外支出_合同违约金支出,西藏葫芦娃网络科技有限公司,人民币,,,,'2026-01-13 00:00:00,1020.0,,尤盼盼+XZHLW-XZ-QK-20260112-00010+樊登读书-2025年双11活动低价违约金1020元请款审批.,00382
202601,核算取值,6711.03,营业外支出_合同违约金支出,西藏葫芦娃网络科技有限公司,人民币,,,,'2026-01-29 00:00:00,11000.0,,【洪恩教育】西藏葫芦娃2026年1月违约处罚11000元付款XZHLW-XZ-FK-20260126-00004,00944
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,京东+京东自营-爱奇艺兑换券,,'2026-01-31 00:00:00,25.47,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,第三方+API支付宝蚂蚁会员,,'2026-01-31 00:00:00,1956.79,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,天猫+福禄网游数卡专营店,,'2026-01-31 00:00:00,9308.24,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,天猫+福禄网络旗舰店,,'2026-01-31 00:00:00,43887.21,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,快手+快手福禄生活卡券,,'2026-01-31 00:00:00,117.16,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,小红书+奇趣生活服务店,,'2026-01-31 00:00:00,31.69,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,第三方+QQ钱包福利商城,,'2026-01-31 00:00:00,14.43,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,抖音+视频会员充值中心,,'2026-01-31 00:00:00,12728.99,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,拼多多+畅玩充值店,,'2026-01-31 00:00:00,819.64,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,西藏葫芦娃网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,-68889.62,,调整销售成本平台差异&调整成本+6%,01085,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,西藏葫芦娃网络科技有限公司,人民币,卡券,天猫+福禄网游数卡专营店,,'2026-01-31 00:00:00,,-13.58,调整应收寄售款平台收入&调整收入+6%,01086,,手工凭证
